id,raw_text,aspectTerms
273,I will be going back very soon.,"[{'term': 'NULL', 'polarity': ''positive''}]"
287,Ingredients are organic which is a real plus for me.,"[{'term': 'Ingredients', 'polarity': ''positive''}]"
302,We both opted for a pasta dish and they were served timely and fresh.,"[{'term': 'NULL', 'polarity': ''positive''}, {'term': 'pasta dish', 'polarity': ''positive''}]"
329,"Pizza is terrific, as is homemade pasta.","[{'term': 'Pizza', 'polarity': ''positive''}, {'term': 'homemade pasta', 'polarity': ''positive''}]"
330,"Ambience is delightful, service impeccable.","[{'term': 'Ambience', 'polarity': ''positive''}, {'term': 'service', 'polarity': ''positive''}]"
331,I'm still mad that i had to pay for lousy food.,"[{'term': 'food', 'polarity': ''negative''}]"
336,This is my first time writing a review for a restaurant because the food and service was excellent.,"[{'term': 'food', 'polarity': ''positive''}, {'term': 'service', 'polarity': ''positive''}]"
343,And amazingly cheap.,"[{'term': 'NULL', 'polarity': ''positive''}]"
349,"However, I think this place is a good hang out spot.","[{'term': 'place', 'polarity': ''positive''}]"
369,"Skip this restaurant, it's a big disappointment.","[{'term': 'restaurant', 'polarity': ''negative''}]"
370,Myagi is one of my favorite restaurants in the City; the place the negative reviews describe sound like they were somewhere else.,"[{'term': 'Myagi', 'polarity': ''positive''}]"
410,This place is so much fun.,"[{'term': 'place', 'polarity': ''positive''}]"
426,We had a good time.,"[{'term': 'NULL', 'polarity': ''positive''}]"
438,Delivery is fast too.,"[{'term': 'Delivery', 'polarity': ''positive''}]"
439,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.","[{'term': 'service', 'polarity': ''positive''}, {'term': 'seating', 'polarity': ''positive''}, {'term': 'Delivery', 'polarity': ''positive''}, {'term': 'sushi', 'polarity': ''positive''}]"
445,Highly recommended to all!,"[{'term': 'NULL', 'polarity': ''positive''}]"
447,Prices too high for this cramped and unappealing resturant.,"[{'term': 'resturant', 'polarity': ''negative''}, {'term': 'resturant', 'polarity': ''negative''}]"
480,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.","[{'term': 'marinara/arrabiatta sauce', 'polarity': ''positive''}, {'term': 'mozzarella en Carozza', 'polarity': ''positive''}, {'term': 'NULL', 'polarity': ''positive''}]"
494,I go twice a month!,"[{'term': 'NULL', 'polarity': ''positive''}]"
496,"The food is good, I can't lie.","[{'term': 'food', 'polarity': ''positive''}]"
499,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,"[{'term': 'waitress', 'polarity': ''negative''}]"
500,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.","[{'term': 'place', 'polarity': ''negative''}, {'term': 'food', 'polarity': ''positive''}, {'term': 'service', 'polarity': ''negative''}]"
503,I ate here a week ago and found most dishes average at best and too expensive.,"[{'term': 'dishes', 'polarity': ''negative''}, {'term': 'dishes', 'polarity': ''negative''}]"
513,JUST AWSOME.,"[{'term': 'NULL', 'polarity': ''positive''}]"
519,"Quite frankly, this is some of the worst sushi I have ever tried.","[{'term': 'sushi', 'polarity': ''negative''}]"
520,Will never be back.,"[{'term': 'NULL', 'polarity': ''negative''}]"
523,the all-u-can-eat sushi is definitely in very poor quality.,"[{'term': 'all-u-can-eat sushi', 'polarity': ''negative''}]"
527,wont come back again for sure!,"[{'term': 'NULL', 'polarity': ''negative''}]"
547,Chennai Garden is my favorite Indian restaurant in the city.,"[{'term': 'Chennai Garden', 'polarity': ''positive''}]"
557,Food is excellent.,"[{'term': 'Food', 'polarity': ''positive''}]"
563,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,"[{'term': 'lobster sandwich', 'polarity': ''positive''}, {'term': 'spaghetti with Scallops and Shrimp', 'polarity': ''positive''}]"
569,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.","[{'term': 'food', 'polarity': ''positive''}, {'term': 'halibut special', 'polarity': ''positive''}, {'term': 'steak', 'polarity': ''positive''}, {'term': 'service', 'polarity': ''positive''}]"
589,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,"[{'term': 'atmosphere', 'polarity': ''positive''}]"
600,You should pass on the calamari.,"[{'term': 'calamari', 'polarity': ''negative''}]"
603,Service is average.,"[{'term': 'Service', 'polarity': ''neutral''}]"
629,Nice Family owned traditional restaurant.,"[{'term': 'restaurant', 'polarity': ''positive''}]"
646,"I would recommend Roxy's for that, but not for their food.","[{'term': 'food', 'polarity': ''negative''}, {'term': 'NULL', 'polarity': ''positive''}]"
653,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.","[{'term': 'food', 'polarity': ''negative''}, {'term': 'place', 'polarity': ''positive''}]"
661,I will definetly be going back.,"[{'term': 'NULL', 'polarity': ''positive''}]"
664,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,"[{'term': 'scallops', 'polarity': ''positive''}, {'term': 'sauce', 'polarity': ''positive''}]"
676,Also very inexpensive.,"[{'term': 'NULL', 'polarity': ''positive''}]"
679,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.","[{'term': 'sushi', 'polarity': ''positive''}, {'term': 'crab dumplings', 'polarity': ''positive''}, {'term': 'assorted sashimi', 'polarity': ''positive''}, {'term': 'sushi', 'polarity': ''positive''}, {'term': 'rolls', 'polarity': ''positive''}, {'term': 'sake', 'polarity': ''positive''}, {'term': 'banana tempura', 'polarity': ''positive''}]"
689,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,"[{'term': 'NULL', 'polarity': ''positive''}, {'term': 'dishes', 'polarity': ''positive''}]"
690,The food looked very appetizing and delicious since it came on a variety of fancy plates.,"[{'term': 'food', 'polarity': ''positive''}]"
698,"Always a nice crowd, but never loud.","[{'term': 'crowd', 'polarity': ''positive''}, {'term': 'NULL', 'polarity': ''positive''}]"
717,I'm sure I'll return for a final judgement tho.,"[{'term': 'NULL', 'polarity': ''neutral''}]"
728,"The view is spectacular, and the food is great.","[{'term': 'view', 'polarity': ''positive''}, {'term': 'food', 'polarity': ''positive''}]"
737,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,"[{'term': 'scallops', 'polarity': ''positive''}]"
746,They charge different prices all the time.,"[{'term': 'NULL', 'polarity': ''negative''}]"
754,"The atmosphere is unheralded, the service impecible, and the food magnificant.","[{'term': 'atmosphere', 'polarity': ''positive''}, {'term': 'service', 'polarity': ''positive''}, {'term': 'food', 'polarity': ''positive''}]"
767,THE BIG COMPLAINT: NO TOASTING AVAILABLE.,"[{'term': 'NULL', 'polarity': ''negative''}]"
776,Love Pizza 33..,"[{'term': 'Pizza 33', 'polarity': ''positive''}]"
786,"Bagels are ok, but be sure not to make any special requests!","[{'term': 'Bagels', 'polarity': ''neutral''}, {'term': 'NULL', 'polarity': ''negative''}]"
819,The place was quiet and delightful.,"[{'term': 'place', 'polarity': ''positive''}]"
831,"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.","[{'term': 'location', 'polarity': ''positive''}, {'term': 'Suan', 'polarity': ''positive''}]"
850,Steamed fresh so brought hot hot hot to your table.,"[{'term': 'NULL', 'polarity': ''positive''}]"
858,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"[{'term': 'meal', 'polarity': ''positive''}, {'term': 'restaurant', 'polarity': ''neutral''}]"
868,"Terrible, terrible management - deserves to be shut-down.","[{'term': 'management', 'polarity': ''negative''}, {'term': 'NULL', 'polarity': ''negative''}]"
902,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"[{'term': 'wine list', 'polarity': ''positive''}, {'term': 'meal', 'polarity': ''positive''}]"
903,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","[{'term': 'NULL', 'polarity': ''neutral''}, {'term': 'measures of liquers', 'polarity': ''positive''}]"
918,What a great place!,"[{'term': 'place', 'polarity': ''positive''}]"
933,My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.,"[{'term': 'NULL', 'polarity': ''positive''}]"
935,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.","[{'term': 'porcini mushroom pasta special', 'polarity': ''negative''}, {'term': 'seafood tagliatelle', 'polarity': ''negative''}]"
942,It was pretty inexpensive too.,"[{'term': 'NULL', 'polarity': ''positive''}]"
950,It's somewhere you can eat and be happy.,"[{'term': 'NULL', 'polarity': ''positive''}]"
963,I thought I had died and gone to heaven.,"[{'term': 'NULL', 'polarity': ''positive''}]"
967,Have been several times and it never dissapoints.,"[{'term': 'NULL', 'polarity': ''positive''}]"
968,We were less than impressed.,"[{'term': 'NULL', 'polarity': ''negative''}]"
983,Was surprisingly disappointed.,"[{'term': 'NULL', 'polarity': ''negative''}]"
990,Authentic Pakistani food.,"[{'term': 'Pakistani food', 'polarity': ''positive''}]"
993,"Just straight up cheap, good food.","[{'term': 'food', 'polarity': ''positive''}, {'term': 'food', 'polarity': ''positive''}]"
994,Faan is sooo good.,"[{'term': 'Faan', 'polarity': ''positive''}]"
1008,"If only they delivered, they'd make a mint!","[{'term': 'NULL', 'polarity': ''neutral''}]"
1016,Amazing!,"[{'term': 'NULL', 'polarity': ''positive''}]"
1024,Beef noodle soup is good as well.,"[{'term': 'Beef noodle soup', 'polarity': ''positive''}]"
1025,The service is good and the resturant is clean.,"[{'term': 'service', 'polarity': ''positive''}, {'term': 'resturant', 'polarity': ''positive''}]"
1040,I won't go back unless someone else is footing the bill.,"[{'term': 'NULL', 'polarity': ''negative''}, {'term': 'NULL', 'polarity': ''negative''}]"
1059,"whoever the jazz duo was, they were on POINT.","[{'term': 'jazz duo', 'polarity': ''positive''}]"
1062,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.","[{'term': 'NULL', 'polarity': ''neutral''}, {'term': 'NULL', 'polarity': ''positive''}]"
1098,I heartily recommend.,"[{'term': 'NULL', 'polarity': ''positive''}]"
1107,"La Rosa waltzes in, and I think they are doing it the best.","[{'term': 'La Rosa', 'polarity': ''positive''}]"
1119,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,"[{'term': 'service', 'polarity': ''positive''}, {'term': 'staff', 'polarity': ''positive''}]"
1153,The sashimi is always fresh and the rolls are innovative and delicious.,"[{'term': 'sashimi', 'polarity': ''positive''}, {'term': 'rolls', 'polarity': ''positive''}, {'term': 'rolls', 'polarity': ''positive''}]"
1166,Loved It,"[{'term': 'NULL', 'polarity': ''positive''}]"
1172,"Place is open till late, no dress code.","[{'term': 'Place', 'polarity': ''positive''}]"
1174,Highly recommended!,"[{'term': 'NULL', 'polarity': ''positive''}]"
1199,The only downside... they only take cash which is OK if you know about it ahead of time.,"[{'term': 'NULL', 'polarity': ''negative''}]"
1215,"Red Dragon Roll - my favorite thing to eat, of any food group - hands down","[{'term': 'Red Dragon Roll', 'polarity': ''positive''}]"
1218,The Seafood Dynamite is also otherworldly.,"[{'term': 'Seafood Dynamite', 'polarity': ''positive''}]"
1242,I highly recommend this beautiful place.,"[{'term': 'place', 'polarity': ''positive''}, {'term': 'place', 'polarity': ''positive''}]"
1254,"Oh, and there's hookah.","[{'term': 'hookah', 'polarity': ''positive''}]"
1257,"The drinks are great, especially when made by Raymond.","[{'term': 'drinks', 'polarity': ''positive''}, {'term': 'Raymond', 'polarity': ''positive''}]"
1261,A weakness is the chicken in the salads.,"[{'term': 'chicken in the salads', 'polarity': ''negative''}]"
1271,The best!,"[{'term': 'NULL', 'polarity': ''positive''}]"
1272,"Great food, amazing service, this place is a class act.","[{'term': 'food', 'polarity': ''positive''}, {'term': 'service', 'polarity': ''positive''}, {'term': 'place', 'polarity': ''positive''}]"
1282,The food is all shared so we get to order together and eat together.,"[{'term': 'food', 'polarity': ''positive''}]"
1294,"Service ok but unfriendly,filthy bathroom.","[{'term': 'Service', 'polarity': ''negative''}, {'term': 'bathroom', 'polarity': ''negative''}]"
1296,"The bar drinks were Eh, ok to say the least.","[{'term': 'bar drinks', 'polarity': ''negative''}]"
1304,"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.","[{'term': 'bread', 'polarity': ''negative''}, {'term': 'appetizer of olives', 'polarity': ''negative''}]"
1311,"short and sweet – seating is great:it's romantic,cozy and private.","[{'term': 'seating', 'polarity': ''positive''}]"
1333,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,"[{'term': 'cocktail with Citrus Vodka and lemon and lime juice and mint leaves', 'polarity': ''positive''}]"
1381,This place survives on reputation alone.,"[{'term': 'place', 'polarity': ''negative''}]"
1382,I will NEVER return.,"[{'term': 'NULL', 'polarity': ''negative''}]"
1401,great food,"[{'term': 'food', 'polarity': ''positive''}]"
1410,The martinis are amazing and very fairly priced.,"[{'term': 'martinis', 'polarity': ''positive''}, {'term': 'martinis', 'polarity': ''positive''}]"
1413,You can get a table without a reservation if you get there early I they don't make you by bottles.,"[{'term': 'NULL', 'polarity': ''positive''}]"
1415,In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!,"[{'term': 'NULL', 'polarity': ''positive''}, {'term': 'NULL', 'polarity': ''positive''}]"
1416,Highly recommended!,"[{'term': 'NULL', 'polarity': ''positive''}]"
1417,"One of the best, if not THE best, restaurants in Park Slope (and NY in general)","[{'term': 'NULL', 'polarity': ''positive''}]"
1420,"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.","[{'term': 'NULL', 'polarity': ''positive''}, {'term': 'food', 'polarity': ''positive''}, {'term': 'NULL', 'polarity': ''positive''}]"
1423,The entree was also very good.,"[{'term': 'entree', 'polarity': ''positive''}]"
1430,Bison was quite excellent however.,"[{'term': 'Bison', 'polarity': ''positive''}]"
1440,"You would think they would make up for it with service, sadly, no.","[{'term': 'service', 'polarity': ''negative''}]"
1454,"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!","[{'term': 'NULL', 'polarity': ''negative''}]"
1461,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,"[{'term': 'chicken', 'polarity': ''negative''}]"
1462,I would not expect this for a $55 dinner.,"[{'term': 'dinner', 'polarity': ''negative''}, {'term': 'dinner', 'polarity': ''negative''}]"
1465,The only beverage we did receive was water in dirty glasses!,"[{'term': 'NULL', 'polarity': ''negative''}]"
1474,The menu is fairly simple without much descriptions. ,"[{'term': 'menu', 'polarity': ''neutral''}]"
1479,"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer. ","[{'term': 'salt encrusted shrimp appetizer', 'polarity': ''negative''}]"
1484,I heard the lobster roll was excellent. ,"[{'term': 'lobster roll', 'polarity': ''positive''}]"
1499,We have gone for dinner only a few times but the same great quality and service is given.,"[{'term': 'service', 'polarity': ''positive''}, {'term': 'dinner', 'polarity': ''positive''}]"
1505,"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.","[{'term': 'food', 'polarity': ''negative''}, {'term': 'NULL', 'polarity': ''negative''}]"
1517,"The bibimbap was average, but the stone bowl wasn't even close to sizzling.","[{'term': 'bibimbap', 'polarity': ''neutral''}, {'term': 'stone bowl', 'polarity': ''negative''}]"
1539,Possibly the Most Romantic Restaurant in the City,"[{'term': 'Restaurant', 'polarity': ''positive''}]"
1544,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!","[{'term': 'BBE $29 fixe prix menu', 'polarity': ''positive''}, {'term': 'BBE $29 fixe prix menu', 'polarity': ''positive''}]"
1545,We started off with a delightful sashimi amuse bouche.,"[{'term': 'sashimi amuse bouche', 'polarity': ''positive''}]"
1555,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!","[{'term': 'service', 'polarity': ''negative''}, {'term': 'drinks', 'polarity': ''negative''}, {'term': 'pita bread', 'polarity': ''negative''}, {'term': 'NULL', 'polarity': ''negative''}]"
1572,This place is not inviting and the food is totally weird.,"[{'term': 'place', 'polarity': ''negative''}, {'term': 'food', 'polarity': ''negative''}]"
1585,Dumbfoundingly Poor,"[{'term': 'NULL', 'polarity': ''negative''}]"
1598,I honestly don't even know where to begin.,"[{'term': 'NULL', 'polarity': ''negative''}]"
1601,I took one look at the chicken and I was appalled.,"[{'term': 'chicken', 'polarity': ''negative''}]"
1605,"So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.","[{'term': 'spinach', 'polarity': ''negative''}]"
1618,it was really good pizza.,"[{'term': 'pizza', 'polarity': ''positive''}]"
1629,"How this place survives the competitive west village market in this economy, or any other for that matter, is beyond me.","[{'term': 'place', 'polarity': ''negative''}]"
1630,Great Hot Dogs!,"[{'term': 'Hot Dogs', 'polarity': ''positive''}]"
1632,"The hot dogs are top notch, and they're Slamwich is amazing!","[{'term': 'hot dogs', 'polarity': ''positive''}, {'term': 'Slamwich', 'polarity': ''positive''}]"
1638,"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ","[{'term': 'waiters', 'polarity': ''positive''}, {'term': 'front of house staff', 'polarity': ''negative''}, {'term': 'fish dishes', 'polarity': ''positive''}]"
1643,"There's another girl who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. ","[{'term': 'girl', 'polarity': ''negative''}]"
1647,"So, if you're walking by and thinking about dining, you might want to see who's going to be seating you first...","[{'term': 'NULL', 'polarity': ''negative''}]"
1651,"This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.","[{'term': 'frontman', 'polarity': ''negative''}]"
1656,Mussles and calamari were superb Saturday evening.,"[{'term': 'Mussles', 'polarity': ''positive''}, {'term': 'calamari', 'polarity': ''positive''}]"
1685,"The bread was stale, the salad was overpriced and empty.","[{'term': 'bread', 'polarity': ''negative''}, {'term': 'salad', 'polarity': ''negative''}, {'term': 'salad', 'polarity': ''negative''}]"
1687,So rude!!!,"[{'term': 'NULL', 'polarity': ''negative''}]"
1696,bad staff,"[{'term': 'staff', 'polarity': ''negative''}]"
