id,raw_text,aspectTerms
336,"Besonders hervorzuheben, war der Kellner Jacques.","[{'term': 'Jacques', 'polarity': 'positive'}]"
339,Das Essen ist solide mit einem ordentlichen Preis-Leistungsverhältnis.,"[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Preis-Leistungsverhältnis', 'polarity': 'positive'}]"
359,"Ich kann das LOC nur empfehlen, wenn Sie die beste Bratwurst in der LOC genießen möchten!","[{'term': 'Bratwurst', 'polarity': 'positive'}]"
379,"Sehr gute Scampi, aber eben nur die.","[{'term': 'Scampi', 'polarity': 'positive'}]"
392,Besonders das Lachsfilet war sehr lecker.,"[{'term': 'Lachsfilet', 'polarity': 'positive'}]"
419,Insgesamt war es sehr laut in dem Lokal.,"[{'term': 'Lokal', 'polarity': 'negative'}]"
435,"Aber: bleibt weg von den Bratkartoffeln, die sind wabbelig und fad, null Kartoffelgeschmack, und trotz Versicherung der sehr netten und bemühten Bedienung sind wir sicher, daß es LOC ist.","[{'term': 'Bratkartoffeln', 'polarity': 'negative'}, {'term': 'Bedienung', 'polarity': 'positive'}]"
479,Die Räumlichkeit ist sehr schön.,"[{'term': 'Räumlichkeit', 'polarity': 'positive'}]"
504,Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall.,"[{'term': 'Essen', 'polarity': 'negative'}, {'term': 'Kaiserschmarrn', 'polarity': 'negative'}, {'term': 'Haxe', 'polarity': 'negative'}]"
505,"""RESTAURANT_NAME Teller"" Schnitzel trocken, Salat welk.","[{'term': 'Salat', 'polarity': 'negative'}, {'term': 'RESTAURANT_NAME Teller Schnitzel', 'polarity': 'negative'}]"
518,Das Personal ist sehr sehr nett und zuvorkommend.,"[{'term': 'Personal', 'polarity': 'positive'}]"
521,Das Essen schmeckt sehr gut und die Bedienung ist sehr hilfsbereit.,"[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Bedienung', 'polarity': 'positive'}]"
566,Das Essen war wirklich mega lecker und abwechslungsreich.,"[{'term': 'Essen', 'polarity': 'positive'}]"
574,"), Menükarten gegen Aufpreis (Personalmangel!","[{'term': 'Personalmangel', 'polarity': 'negative'}]"
585,"Essen war wie immer top, jedoch bei den LOC habe ich den Ziegenkäsegeschmack des Ziegenkäses vermisst.","[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'LOC', 'polarity': 'negative'}]"
612,Blaukraut ok.. = -1Haxn mit Knödel und Krautsalat....Resch passt.... aber das Fleisch.... hart Knödel innen hart ?,"[{'term': 'Blaukraut', 'polarity': 'neutral'}, {'term': 'Fleisch', 'polarity': 'negative'}, {'term': 'Knödel', 'polarity': 'negative'}]"
627,"Wir hatten gehofft, dass wenigstens das Essen reibungsloser ablaufen würde, leider wurden wir erneut enttäuscht.","[{'term': 'Essen', 'polarity': 'negative'}]"
649,Dazu war das LOC sehr gut.,"[{'term': 'LOC', 'polarity': 'positive'}]"
666,Sollte Mann dann doch bei einem Besuch in LOC mit erleben Recht beeindruckend - der große Saal mit den Gewölben und den Malereien Kann auch sehr gut zu Abend essen dort - und natürlich auch ein gepflegtes Bier trinken,"[{'term': 'Saal mit den Gewölben', 'polarity': 'positive'}, {'term': 'Malereien', 'polarity': 'positive'}, {'term': 'Bier', 'polarity': 'positive'}]"
670,Sehr guter Service von Lena.,"[{'term': 'Lena', 'polarity': 'positive'}]"
714,Schnelligkeit in der Küche etc. alles super.,"[{'term': 'Küche', 'polarity': 'positive'}]"
723,Riesige Räume mit schlechter Belüftung.,"[{'term': 'Belüftung', 'polarity': 'negative'}]"
749,"Die Bedienung war nett, auf den verschmutzen Tisch musste ich hinweisen.","[{'term': 'Bedienung', 'polarity': 'positive'}, {'term': 'Tisch', 'polarity': 'negative'}]"
782,"Schönes Ambiente mit mehreren Räumen früher LOC, zentrale Lage, flotte freundliche Bedienung.","[{'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Bedienung', 'polarity': 'positive'}, {'term': 'Lage', 'polarity': 'positive'}]"
783,"Die Steaks waren ausnahmslos zu schwach angebraten, so dass jedes eine breiten hellbraunen LOC, aber ohne die nötigen Röstaromen hatte.","[{'term': 'Steaks', 'polarity': 'negative'}]"
804,trotz vielen Gästen eine tolle Bedienung mit wunderbarem Essen.,"[{'term': 'Bedienung', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}]"
813,Der wirklich hervorragende Service hat den Besuch abgerundet.,"[{'term': 'Service', 'polarity': 'positive'}]"
814,"Klasse Essen, leckeres Kölsch","[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Kölsch', 'polarity': 'positive'}]"
818,Das Essen schmeckte wirklich herrvorragend und das Personal war sehr aufmerksam und freundlich.,"[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Personal', 'polarity': 'positive'}]"
847,Netter und freundlicher Service.,"[{'term': 'Service', 'polarity': 'positive'}]"
853,"Das Wildgulasch ist ok, jedoch keinesfalls den Erwartungen entsprechend.","[{'term': 'Wildgulasch', 'polarity': 'neutral'}]"
891,Vorspeise Hannas „teuflisch“ war Ok und wahrscheinlich landestypisch.,"[{'term': 'Vorspeise Hannas „teuflisch“', 'polarity': 'positive'}]"
896,Mein Bier das mir vorgesetzt wurde war entweder nur zur Hälfte befüllt oder durch die Hitze im Restaurant einfach auf dem weg zum Tisch verdunstet.,"[{'term': 'Bier', 'polarity': 'negative'}]"
908,Eine der tollsten Lokationen.,"[{'term': 'Lokationen', 'polarity': 'positive'}]"
918,"Die Baguettes billige zum Aufbacken und nicht ansatzweise knusprig, sondern völlig weich und teilweise sogar matschig.","[{'term': 'Baguettes', 'polarity': 'negative'}]"
920,Gemütliches und heimeliges Restaurant mit Fleischvariationen und köstlichen Beilagen.,"[{'term': 'Restaurant', 'polarity': 'positive'}, {'term': 'Beilagen', 'polarity': 'positive'}]"
944,Bei unserem Besuch am 25.05.2023 war jedoch alles tadellos.,"[{'term': 'Besuch', 'polarity': 'positive'}]"
947,"Mittlerweile kenne ich sehr viele Augustiner in LOC, aber das in LOC ist definitiv das Schlechteste: Haxe staubtrocken, Krautsalat Ami-like überzuckert, Leberkäse von vorletzter Woche, aber vor allem ist das Bier nicht richtig kalt, wenn auch korrekter eingeschenkt als in LOC.","[{'term': 'Haxe', 'polarity': 'negative'}, {'term': 'Krautsalat', 'polarity': 'negative'}, {'term': 'Leberkäse', 'polarity': 'negative'}, {'term': 'Bier', 'polarity': 'negative'}]"
959,"Was wir dort erlebt haben, war Massenabfertigung sowie ein Kellner, der Gäste, die kein Kölsch oder Änderungen beim Essen wollten, eigentlich permanent beleidigt hat.","[{'term': 'Kellner', 'polarity': 'negative'}, {'term': 'Massenabfertigung', 'polarity': 'negative'}]"
966,Waren dort um den Abend ausklingen zu lassen - habe beide Biere getrunken und muss sagen habe schon besseres getrunken.,"[{'term': 'Biere', 'polarity': 'negative'}]"
981,"LOC, leckeres Essen.","[{'term': 'Essen', 'polarity': 'positive'}]"
999,Fazit: Irgendwas läuft in dem Laden nicht rund.,"[{'term': 'Laden', 'polarity': 'negative'}]"
1004,Das Bier im RESTAURANT_NAME ist einfach top.,"[{'term': 'Bier', 'polarity': 'positive'}]"
1010,"Das Bier ist, wie man es in der Münchner Innenstadt erwarten kann teuer, gilt auch für alle anderen Getränke (Obwohl ich glaube die stehen nur pro Forma auf der Karte.","[{'term': 'Bier', 'polarity': 'negative'}, {'term': 'Getränke', 'polarity': 'negative'}]"
1055,"Wir fanden keinen Pfifferling, nur etwas fleischfaseriges als Belag und Schnittlauch statt Frühlingszwiebeln!","[{'term': 'fleischfaseriges', 'polarity': 'negative'}, {'term': 'Schnittlauch', 'polarity': 'negative'}]"
1057,Gute Mittagskarte zum Mittagessen in der Mittagspause.,"[{'term': 'Mittagskarte', 'polarity': 'positive'}]"
1070,Und nochmals: wirklich netter Service.,"[{'term': 'Service', 'polarity': 'positive'}]"
1088,"Das Ambiente ist ok, aber für die Preislage nichts Besonderes.","[{'term': 'Preislage', 'polarity': 'neutral'}, {'term': 'Ambiente', 'polarity': 'neutral'}]"
1120,Super nette Bewirtung.,"[{'term': 'Bewirtung', 'polarity': 'positive'}]"
1124,Der Service ist eine Katastrophe!,"[{'term': 'Service', 'polarity': 'negative'}]"
1140,Die Bedienung war sehr unfreundlich.,"[{'term': 'Bedienung', 'polarity': 'negative'}]"
1151,"Auch die Gaststube verströmt ein gewachsenes authentisches Ambiente, wie es in LOC nur noch selten zu finden ist.","[{'term': 'Ambiente', 'polarity': 'positive'}]"
1168,"Einen Punkt abziehen möchte ich für den überheblich, selbsverliebt und gönnerhaft auftretenden Herren am Empfang.","[{'term': 'Herren am Empfang', 'polarity': 'negative'}]"
1229,Dennoch war die Akustik besser als ich vermutet hätte.,"[{'term': 'Akustik', 'polarity': 'positive'}]"
1242,"Nach der BUGA in RESTAURANT_NAME - tolle Location, mega leckeres Essen und ganz wichtig - ein toller, freundlicher und sehr zuvorkommender Service 👍 Wir kommen wieder!","[{'term': 'RESTAURANT_NAME', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}, {'term': 'Service', 'polarity': 'positive'}]"
1244,"Man bezahlt viel Geld für eine kleine Pastaportion, die nicht gut schmeckt.","[{'term': 'Pastaportion', 'polarity': 'negative'}, {'term': 'Pastaportion', 'polarity': 'negative'}]"
1262,Auf übermäßig Freundlichkeit des Service verzichtet man.,"[{'term': 'Service', 'polarity': 'negative'}]"
1278,"Die Vorspeise war per sè schön angerichtet und hat auch geschmeckt.... bekamen was anderes als Burrata wegen laktose, danach ging leider der Tiefflug, angehend von der Karte, in einen Sturzflug über.","[{'term': 'Vorspeise', 'polarity': 'positive'}]"
1303,"Überfordertes Personal, mittelmäßiges Essen, man zahlt dafür, dass man im Zentrum von LOC ist.","[{'term': 'Personal', 'polarity': 'negative'}, {'term': 'Essen', 'polarity': 'neutral'}]"
1349,"Die Kellnerin, eine ältere, stattliche Frau, war stets bemüht, keine Freundlichkeit aufkommen zu lassen.","[{'term': 'Kellnerin', 'polarity': 'negative'}]"
1361,"Wir wiesen den Chef de Service darauf hin, dass der Platz ungenügend war.","[{'term': 'Platz', 'polarity': 'negative'}]"
1364,"Schade, denn das Essen und das Ambiente ist wirklich gut beim Röslein, aber bei den Preisen kann ich zumindest einen freundlichen Umgang erwarten.","[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Ambiente', 'polarity': 'positive'}]"
1365,"Das Essen war lecker, auch die Bedienung hat uns sehr freundlich bedient.","[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Bedienung', 'polarity': 'positive'}]"
1369,Der Preis war mit etwas mehr als 50€ pro Person inkl. Wasser und einer halben Flasche Wein schon heftig.,"[{'term': 'Preis', 'polarity': 'negative'}]"
1375,Wir waren enttäuscht über die so hochgelobte RESTAURANT_NAME.,"[{'term': 'RESTAURANT_NAME', 'polarity': 'negative'}]"
1380,"Ambiente gut, Wetter gut, Bedienung flink und freundlich.","[{'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Wetter', 'polarity': 'positive'}, {'term': 'Bedienung', 'polarity': 'positive'}]"
1383,LOC der einfachsten Art und dazu ein schlechtes Preis - Leistung Verhältnis.,"[{'term': 'Preis - Leistung Verhältnis', 'polarity': 'negative'}]"
1445,Gutes Essen in einem schönen und geräumigen Gasthaus.,"[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Gasthaus', 'polarity': 'positive'}]"
0,Gemütliche Atmung und rustikale Deko an Wänden.,"[{'term': 'Atmung', 'polarity': 'positive'}, {'term': 'Deko an Wänden', 'polarity': 'positive'}]"
11,Im Vergleich zum Personal im Schlüssel und LOC bleibt das Uerige aber doch zurück.,"[{'term': 'Uerige', 'polarity': 'negative'}]"
17,Speise- und Getränkekarten waren heute Mangelware.,"[{'term': 'Speise- und Getränkekarten', 'polarity': 'negative'}]"
27,Mein Rollo war so ungewürzt … unsere Freunde ließen eine Pfannen-Spezialität des Hauses nach der Hälfte stehen (sonst sei dieses Gericht wirklich gut).,"[{'term': 'Rollo', 'polarity': 'negative'}, {'term': 'Pfannen-Spezialität', 'polarity': 'negative'}]"
32,"Positiv zu bewerten ist das Personal, welches uns am Eingang sogar ein kleines Bier brachte, weil noch kein Platz frei war.","[{'term': 'Personal', 'polarity': 'positive'}]"
43,Die Platte mit Sushi hervorragend!,"[{'term': 'Platte mit Sushi', 'polarity': 'positive'}]"
47,Wir haben bei dem herrlichen Wetter draußen gesessen.,"[{'term': 'Wetter', 'polarity': 'positive'}]"
59,Das Kartoffelgratin war ebenfalls von trockener Konsistenz.,"[{'term': 'Kartoffelgratin', 'polarity': 'negative'}]"
73,Wir wurden bedient von dem netten Fräulein Susanna.,"[{'term': 'Susanna', 'polarity': 'positive'}]"
117,"Ja, das Lokal ist sehr gut gelegen.","[{'term': 'Lokal', 'polarity': 'positive'}]"
123,Sowohl Hähnchenfleisch als auch Garnelen waren komplett übergart und trocken.,"[{'term': 'Garnelen', 'polarity': 'negative'}, {'term': 'Hähnchenfleisch', 'polarity': 'negative'}]"
153,Kein traditioneller Bacalhau oder Arroz de marisco.,"[{'term': 'Bacalhau', 'polarity': 'negative'}, {'term': 'Arroz de marisco', 'polarity': 'negative'}]"
211,"Das wir uns für den LOC entschieden haben, bereuen wir in keinster Weise.","[{'term': 'LOC', 'polarity': 'positive'}]"
217,Wir haben 5 Gänge Summer Breeze gewählt und wurden begeistert.,"[{'term': '5 Gänge Summer Breeze', 'polarity': 'positive'}]"
232,Ich habe hier einen wirklich leckeren Burger gegessen und die Atmosphäre war einfach toll!,"[{'term': 'Burger', 'polarity': 'positive'}, {'term': 'Atmosphäre', 'polarity': 'positive'}]"
233,"Ein sehr unfreundlicher Gastronomiebetrieb, bei Raklamationen wegen falscher Abrechnung wird der LOC Herr Morawek ausfallend und beleidigend.","[{'term': 'Morawek', 'polarity': 'negative'}]"
236,Die Lage direkt an der LOC ist nicht zu übertreffen.,"[{'term': 'Lage', 'polarity': 'positive'}]"
272,Das Personal war sehr freundlich und aufmerksam.,"[{'term': 'Personal', 'polarity': 'positive'}]"
290,Das Essen war sonst allenfalls ok.,"[{'term': 'Essen', 'polarity': 'neutral'}]"
294,Das Gasthaus lebt von der Atmosphäre.,"[{'term': 'Atmosphäre', 'polarity': 'positive'}]"
309,"Wirklich lecker, ein grosses Angebot und eine tolle Atmosphäre.","[{'term': 'Angebot', 'polarity': 'positive'}, {'term': 'Atmosphäre', 'polarity': 'positive'}]"
347,"!Auch wenn die Bedienung sich dafür entschuldigt hat, war es kein schönes Erlebnis.","[{'term': 'Bedienung', 'polarity': 'positive'}]"
348,Die Zutaten für den Salat sind auf keinen Fall frisch.,"[{'term': 'Zutaten für den Salat', 'polarity': 'positive'}]"
363,Der Auslieferungsfahrer war sehr nett und hat sich entschuldigt.,"[{'term': 'Auslieferungsfahrer', 'polarity': 'positive'}]"
382,Service war freundlich und zügig.,"[{'term': 'Service', 'polarity': 'positive'}]"
421,100g auf einer durchweichten Scheibe Brot mit Ruccolasalat 14€.,"[{'term': 'Scheibe Brot mit Ruccolasalat', 'polarity': 'negative'}, {'term': 'Scheibe Brot mit Ruccolasalat', 'polarity': 'negative'}]"
429,"Das Essen war in Ordnung, die Portionen groß und der Service nett.","[{'term': 'Essen', 'polarity': 'neutral'}, {'term': 'Service', 'polarity': 'positive'}]"
442,"Die sehr große Lokation ist gut für Gruppen geeignet, so dass wir im hinteren Bereich einen ruhigeren Platz fanden.","[{'term': 'Lokation', 'polarity': 'positive'}, {'term': 'Platz', 'polarity': 'positive'}]"
453,"Kurze Zeit später folgt die Hauptspeise, wieder gut gefüllter Teller, gegrillter Fisch und Gemüse, gedünstete Meeresfrüchte in LOC.","[{'term': 'Teller', 'polarity': 'positive'}]"
464,Das HRC in LOC zählt leider zu den schlechtesten Cafés die wir je erlebt haben.,"[{'term': 'HRC', 'polarity': 'negative'}]"
466,Leckere Suppen und Fischgerichte wie Dorade.,"[{'term': 'Suppen', 'polarity': 'positive'}, {'term': 'Fischgerichte', 'polarity': 'positive'}, {'term': 'Dorade', 'polarity': 'positive'}]"
471,Service war freundlich und schnell.,"[{'term': 'Service', 'polarity': 'positive'}]"
481,Bier wird zwischenzeitlich warm.,"[{'term': 'Bier', 'polarity': 'negative'}]"
499,"Kurz zusammengefasst: Schlechter Service, hohe Preise, durchschnittliche Qualität.","[{'term': 'Service', 'polarity': 'negative'}, {'term': 'Preise', 'polarity': 'negative'}]"
506,Preis-/Leistungsverhältnis ebenfalls gut.,"[{'term': 'Preis-/Leistungsverhältnis', 'polarity': 'positive'}]"
532,Das Essen und die Bedienung ist wunderbar.,"[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Bedienung', 'polarity': 'positive'}]"
591,Allein die Auswahl an Torten ist sehr breit gefächert und bereitet fast die Qual der Wahl.,"[{'term': 'Auswahl an Torten', 'polarity': 'positive'}]"
603,"Super Service, schönes Ambiente und sehr gutes Essen.","[{'term': 'Service', 'polarity': 'positive'}, {'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Essen', 'polarity': 'positive'}]"
605,"Aufbackbrötchen (heutzutage ein No-Go) 2 Löffel Rührei, ein Scheibe Käse, etwas Frischkäse etc..","[{'term': 'Aufbackbrötchen', 'polarity': 'negative'}]"
606,Die beiden Hauprgerichte - LOC Gesellenstück und Schweineschnitzel Braumeister Art - waren allerdings hervorragend und meeeeehr als riechlich.,"[{'term': 'LOC Gesellenstück', 'polarity': 'positive'}, {'term': 'Schweineschnitzel Braumeister Art', 'polarity': 'positive'}]"
624,Das Gasthaus RESTAURANT_NAME ist egal zu welchem Anlass ein passendes Restaurant.,"[{'term': 'RESTAURANT_NAME', 'polarity': 'positive'}]"
641,(Tripadvisor die Bewertung gut leider nicht) Die Lammhaxe war sehr gut!,"[{'term': 'Lammhaxe', 'polarity': 'positive'}]"
656,"6 Salatblätter Frisee und 2/3 Croutons sind keine 12,50€ wert!","[{'term': 'Salatblätter Frisee', 'polarity': 'negative'}, {'term': 'Croutons', 'polarity': 'negative'}]"
662,Das Schnitzel war das Fleisch gut jedoch weder Fleisch noch Panade gesalzen und Gewürzt nach würzen bringt es nicht die Bratkartoffeln auch beim Tagesgericht verdienen das Wort nicht nur wenige waren gebraten alle anderen offensichtlich in noch nich erhitzten Fett oder Öl warm gemacht dadurch haben sie sich vollgesogen so was darf man nicht servieren den Kellnern den wir das dagegen interessieren sich nicht,"[{'term': 'Fleisch', 'polarity': 'positive'}, {'term': 'Fleisch', 'polarity': 'negative'}, {'term': 'Panade', 'polarity': 'negative'}, {'term': 'Bratkartoffeln', 'polarity': 'negative'}, {'term': 'Kellnern', 'polarity': 'negative'}]"
677,Auf jeden Fall eine Lokalität die man besuchen sollte wenn man in LOC ist.,"[{'term': 'Lokalität', 'polarity': 'positive'}]"
693,"Der ""zuständige"" Kellner schnauzte uns über sämtliche Tische sehr laut an, dass man kein ""mitgebrachtes Essen"" verzehren dürfte....(Eis: mitgebrachtes Essen????","[{'term': 'Kellner', 'polarity': 'negative'}]"
772,"lokale Küche (Töttchen), ein eigenes Bier und vor allem super Service.","[{'term': 'Service', 'polarity': 'positive'}]"
780,Die Haxe war extrem fett und der Knödel poppig und geschmacklos.,"[{'term': 'Knödel', 'polarity': 'negative'}, {'term': 'Haxe', 'polarity': 'negative'}]"
786,Wir waren vom Ambiente und der warmen Herzlichkeit sehr angetan und haben uns sofort sehr wohl und sehr gut gefühlt.,"[{'term': 'Ambiente', 'polarity': 'positive'}, {'term': 'Herzlichkeit', 'polarity': 'positive'}]"
823,Wurde nicht hinein gelassen😤Was soll ich weiter schreiben- der „Türsteher“ der dt Sprache nicht mächtig - Freunde waren im Lokal- Tisch war reserviert- einfach ein Arschlocg,"[{'term': 'Türsteher', 'polarity': 'negative'}]"
827,Nettes Brauhaus mit leckeren Speisen und leckerem Bier.,"[{'term': 'Brauhaus', 'polarity': 'positive'}, {'term': 'Speisen', 'polarity': 'positive'}, {'term': 'Bier', 'polarity': 'positive'}]"
829,Das Ambiente ist stimmig.,"[{'term': 'Ambiente', 'polarity': 'positive'}]"
854,"Bedienungen sprechen teilweise nur gebrochen deutsch, ich wurde trotz vieler freier Tische abgewiesen mit der Begründung „nicht genügend Personal“ …..","[{'term': 'Bedienungen', 'polarity': 'negative'}]"
859,Service ließ leider zu Wünschen übrig.,"[{'term': 'Service', 'polarity': 'negative'}]"
874,War das erste Mal hier und muss sagen das Essen war sehr lecker!,"[{'term': 'Essen', 'polarity': 'positive'}]"
883,Das LOC war ebenfalls trocken und hart und die „LOC“ hatte definitiv auch schon bessere Tage gesehen.,"[{'term': 'LOC', 'polarity': 'negative'}, {'term': 'LOC', 'polarity': 'negative'}]"
928,Eine Reservierung für 2 Personen war im Vorfeld (Tage vorher) nicht möglich.,"[{'term': 'Reservierung', 'polarity': 'negative'}]"
971,Für 4 kleine Vorspeisen 80 Euro zu verlangen ist nicht akzeptabel.,"[{'term': 'kleine Vorspeisen', 'polarity': 'negative'}]"
978,Location wunderbar Essen war exzellent Die Kellnerin war super nett freundlichen und hat uns gut beraten Bier war auch super,"[{'term': 'Essen', 'polarity': 'positive'}, {'term': 'Kellnerin', 'polarity': 'positive'}, {'term': 'Bier', 'polarity': 'positive'}]"
998,"Als Dessert ein sehr gut geschenkter Sambuca (7,50 €) und ein Linie-Aquavit (4,90 €).","[{'term': 'Sambuca', 'polarity': 'positive'}]"
1054,"Von den Getränke, über das zuvorkommende Personal, bis hin zu den Gerichten, ist alles sensationell und immer ein Besuch wert!!!!!!","[{'term': 'Getränke', 'polarity': 'positive'}, {'term': 'Personal', 'polarity': 'positive'}, {'term': 'Gerichten', 'polarity': 'positive'}]"
1077,Essen sehr schnell an Tisch geliefert Filet auf den Punkt und alles super lecker.,"[{'term': 'Filet', 'polarity': 'positive'}]"
1085,"Die von uns ausgewählten Salate waren frisch, lecker und reichhaltig.","[{'term': 'Salate', 'polarity': 'positive'}]"
1090,"Das Essen ist ok soweit, nothing special und dafür ist es mindestens 30% zu teuer.","[{'term': 'Essen', 'polarity': 'neutral'}]"
1105,"Essen lecker, jedoch überteuert.","[{'term': 'Essen', 'polarity': 'positive'}]"
1110,"Man sollte auf festes Schuhwerk achten, da einen ansonsten bei dem klebenden Boden die selbigen ausgezogen werden.","[{'term': 'Boden', 'polarity': 'negative'}]"
1119,"Bifteki nicht gefüllt, aber dafür mit guter Schafskäse Sauce, Lammmediallions zäh und doch eher trocken.","[{'term': 'Lammmediallions', 'polarity': 'negative'}, {'term': 'Bifteki', 'polarity': 'negative'}, {'term': 'Schafskäse Sauce', 'polarity': 'positive'}]"
1133,Der Kartoffelsalat schmeckte wie aus dem Eimer und war eiskalt.,"[{'term': 'Kartoffelsalat', 'polarity': 'negative'}]"
1169,Die Klimaanlage hatte wohl Pause.,"[{'term': 'Klimaanlage', 'polarity': 'negative'}]"
1270,"Auch das Personal ist sehr freundlich, hilfsbereit und zuvorkommend!","[{'term': 'Personal', 'polarity': 'positive'}]"
1271,Toll finde ich auch die Speisekarte.,"[{'term': 'Speisekarte', 'polarity': 'positive'}]"
1312,Für diesen Preis trotzdem eine Zumutung.,"[{'term': 'Preis', 'polarity': 'negative'}]"
1317,"Die Bestellung wurde aufgegeben und kurze Zeit später wurde unser Essen bereits serviert, heiß, deftig und ein Genuss!","[{'term': 'Essen', 'polarity': 'positive'}]"
1327,"In Bezug auf Servicequalität kann die Leitung des Hauses nach unserer Erfahrung noch deutlich nachbessern und den Anreiz für Gäste erhöhen, dort zu speisen.","[{'term': 'Leitung', 'polarity': 'negative'}]"
1333,Das Personal ist sehr nett und freundlich.,"[{'term': 'Personal', 'polarity': 'positive'}]"
1345,Teilweise nur sehr enge Bestuhlung.,"[{'term': 'Bestuhlung', 'polarity': 'negative'}]"
1351,"Immer wieder gerne, sehr nettes und kompetentes Personal.","[{'term': 'Personal', 'polarity': 'positive'}]"
1403,"Großer Name, schlechter Service, Essen unterirdisch.","[{'term': 'Service', 'polarity': 'negative'}, {'term': 'Essen', 'polarity': 'negative'}]"
1406,Vorspeise Carpaccio und Salat war lecker … Pizza riesig!,"[{'term': 'Carpaccio', 'polarity': 'positive'}, {'term': 'Salat', 'polarity': 'positive'}]"
1409,"Man schmeckt die frischen Teigwaren, durch welche sich dieses Restaurant von anderen italienischen Restaurant abhebt.","[{'term': 'Teigwaren', 'polarity': 'positive'}]"
1455,Aber die Kellner schaffen es sehr gut sich dort durchzuwinden und trotz des brechend vollen Hauses kam unser Essen nach normaler Wartezeit.,"[{'term': 'Kellner', 'polarity': 'positive'}]"
1468,"Das Fleisch war in Ordnung, die Bratkartoffeln waren jedoch nicht knusprig, sondern trieften vor Fett.","[{'term': 'Fleisch', 'polarity': 'neutral'}, {'term': 'Bratkartoffeln', 'polarity': 'negative'}]"
1483,aber leider die Qualität der Gerichte ist echt nichts besonders.,"[{'term': 'Gerichte', 'polarity': 'negative'}]"
3,"Wie kann ein Betrieb der uns immer gut gefallen hat, so schnell 3 klassig werden.","[{'term': 'Betrieb', 'polarity': 'negative'}]"
9,Der Wein eher gewöhnungsbedürftig!,"[{'term': 'Wein', 'polarity': 'negative'}]"
29,Das LOC ist sehr zu empfehlen und war perfekt Medium Rare.,"[{'term': 'LOC', 'polarity': 'positive'}]"
