sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
56	Wir waren an 2 Abende in dieser netten Location und haben mitnetten Freunden ein hervorragendes Menü gegessen .	Menü	food	negative	food negative	no	0	0
56	Wir waren an 2 Abende in dieser netten Location und haben mitnetten Freunden ein hervorragendes Menü gegessen .	Menü	food	neutral	food neutral	no	0	0
56	Wir waren an 2 Abende in dieser netten Location und haben mitnetten Freunden ein hervorragendes Menü gegessen .	Location	ambience	positive	ambience positive	yes	9	10
56	Wir waren an 2 Abende in dieser netten Location und haben mitnetten Freunden ein hervorragendes Menü gegessen .	Location	ambience	negative	ambience negative	no	0	0
56	Wir waren an 2 Abende in dieser netten Location und haben mitnetten Freunden ein hervorragendes Menü gegessen .	Location	ambience	neutral	ambience neutral	no	0	0
80	Der LOC bekommt von uns eine sehr gute Bewertung .	LOC	general-impression	positive	general-impression positive	yes	2	3
80	Der LOC bekommt von uns eine sehr gute Bewertung .	LOC	general-impression	negative	general-impression negative	no	0	0
80	Der LOC bekommt von uns eine sehr gute Bewertung .	LOC	general-impression	neutral	general-impression neutral	no	0	0
88	Suppe lauwarm wurde aber aufgewärmt war dann gut und lecker .	Suppe	food	positive	food positive	yes	1	2
88	Suppe lauwarm wurde aber aufgewärmt war dann gut und lecker .	Suppe	food	negative	food negative	no	0	0
88	Suppe lauwarm wurde aber aufgewärmt war dann gut und lecker .	Suppe	food	neutral	food neutral	no	0	0
102	Hauptspeise eine riesige Enttäuschung .	Hauptspeise	food	positive	food positive	no	0	0
102	Hauptspeise eine riesige Enttäuschung .	Hauptspeise	food	negative	food negative	yes	1	2
102	Hauptspeise eine riesige Enttäuschung .	Hauptspeise	food	neutral	food neutral	no	0	0
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen .	Speisen	food	positive	food positive	no	0	0
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen .	Speisen	food	negative	food negative	yes	9	10
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen .	Speisen	food	neutral	food neutral	no	0	0
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen .	Service	service	positive	service positive	no	0	0
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen .	Service	service	negative	service negative	yes	5	6
135	Einfaches Restaurant mit schlechten Service und kaum glutenfreie Speisen .	Service	service	neutral	service neutral	no	0	0
142	Die Gamba waren kalt und kaum aus der Schale zu lösen .	Gamba	food	positive	food positive	no	0	0
142	Die Gamba waren kalt und kaum aus der Schale zu lösen .	Gamba	food	negative	food negative	yes	2	3
142	Die Gamba waren kalt und kaum aus der Schale zu lösen .	Gamba	food	neutral	food neutral	no	0	0
145	Wir saßen in der ersten Etage - ein wunderbarer Raum .	Raum	ambience	positive	ambience positive	yes	10	11
145	Wir saßen in der ersten Etage - ein wunderbarer Raum .	Raum	ambience	negative	ambience negative	no	0	0
145	Wir saßen in der ersten Etage - ein wunderbarer Raum .	Raum	ambience	neutral	ambience neutral	no	0	0
148	Das ist für so ein Restaurant ein Unding .	Restaurant	general-impression	positive	general-impression positive	no	0	0
148	Das ist für so ein Restaurant ein Unding .	Restaurant	general-impression	negative	general-impression negative	yes	6	7
148	Das ist für so ein Restaurant ein Unding .	Restaurant	general-impression	neutral	general-impression neutral	no	0	0
154	Ein Schnitzel glich dem anderen - leider nur TK - Ware ohne Liebe frittiert .	Schnitzel	food	positive	food positive	no	0	0
154	Ein Schnitzel glich dem anderen - leider nur TK - Ware ohne Liebe frittiert .	Schnitzel	food	negative	food negative	yes	2	3
154	Ein Schnitzel glich dem anderen - leider nur TK - Ware ohne Liebe frittiert .	Schnitzel	food	neutral	food neutral	no	0	0
162	Allein der Rotwein war nichts Besonderes .	Rotwein	food	positive	food positive	no	0	0
162	Allein der Rotwein war nichts Besonderes .	Rotwein	food	negative	food negative	no	0	0
162	Allein der Rotwein war nichts Besonderes .	Rotwein	food	neutral	food neutral	yes	3	4
178	Und unschön , dass das den Ober überhaupt nicht interessiert hat	Ober	service	positive	service positive	no	0	0
178	Und unschön , dass das den Ober überhaupt nicht interessiert hat	Ober	service	negative	service negative	yes	7	8
178	Und unschön , dass das den Ober überhaupt nicht interessiert hat	Ober	service	neutral	service neutral	no	0	0
180	Das Essen kommt im Minutentakt und ist gerade noch mittelmäßig .	Essen	food	positive	food positive	no	0	0
180	Das Essen kommt im Minutentakt und ist gerade noch mittelmäßig .	Essen	food	negative	food negative	no	0	0
180	Das Essen kommt im Minutentakt und ist gerade noch mittelmäßig .	Essen	food	neutral	food neutral	yes	2	3
185	LOC durchschnittlich .	LOC	general-impression	positive	general-impression positive	no	0	0
185	LOC durchschnittlich .	LOC	general-impression	negative	general-impression negative	no	0	0
185	LOC durchschnittlich .	LOC	general-impression	neutral	general-impression neutral	yes	1	2
195	Gute Lage , angenehme Bedienung , gutes Essen .	Lage	ambience	positive	ambience positive	yes	2	3
195	Gute Lage , angenehme Bedienung , gutes Essen .	Lage	ambience	negative	ambience negative	no	0	0
195	Gute Lage , angenehme Bedienung , gutes Essen .	Lage	ambience	neutral	ambience neutral	no	0	0
195	Gute Lage , angenehme Bedienung , gutes Essen .	Bedienung	service	positive	service positive	yes	5	6
195	Gute Lage , angenehme Bedienung , gutes Essen .	Bedienung	service	negative	service negative	no	0	0
195	Gute Lage , angenehme Bedienung , gutes Essen .	Bedienung	service	neutral	service neutral	no	0	0
195	Gute Lage , angenehme Bedienung , gutes Essen .	Essen	food	positive	food positive	yes	8	9
195	Gute Lage , angenehme Bedienung , gutes Essen .	Essen	food	negative	food negative	no	0	0
195	Gute Lage , angenehme Bedienung , gutes Essen .	Essen	food	neutral	food neutral	no	0	0
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken !	Preis	price	positive	price positive	no	0	0
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken !	Preis	price	negative	price negative	yes	3	4
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken !	Preis	price	neutral	price neutral	no	0	0
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken !	Essen	food	positive	food positive	yes	9	10
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken !	Essen	food	negative	food negative	no	0	0
208	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken !	Essen	food	neutral	food neutral	no	0	0
210	Optisch ein sehr schönes Lokal .	Lokal	ambience	positive	ambience positive	yes	5	6
210	Optisch ein sehr schönes Lokal .	Lokal	ambience	negative	ambience negative	no	0	0
210	Optisch ein sehr schönes Lokal .	Lokal	ambience	neutral	ambience neutral	no	0	0
213	Leider war der Schweinebraten zum Teil sehr trocken und ungenießbar .	Schweinebraten	food	positive	food positive	no	0	0
213	Leider war der Schweinebraten zum Teil sehr trocken und ungenießbar .	Schweinebraten	food	negative	food negative	yes	4	5
213	Leider war der Schweinebraten zum Teil sehr trocken und ungenießbar .	Schweinebraten	food	neutral	food neutral	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Bier	food	positive	food positive	yes	4	5
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Bier	food	negative	food negative	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Bier	food	neutral	food neutral	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Essen	food	positive	food positive	yes	6	7
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Essen	food	negative	food negative	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Essen	food	neutral	food neutral	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Service	service	positive	service positive	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Service	service	negative	service negative	no	0	0
243	Riesen Laden , Bier und Essen schmecken , Service auch nicht schlecht .	Service	service	neutral	service neutral	yes	9	10
247	Ich habe den Salat reklamiert und nach anfänglicher unverschämter Aussage des Bedienungspersonals bekam ich einen neuen Salat .	Bedienungspersonals	service	positive	service positive	no	0	0
247	Ich habe den Salat reklamiert und nach anfänglicher unverschämter Aussage des Bedienungspersonals bekam ich einen neuen Salat .	Bedienungspersonals	service	negative	service negative	yes	12	13
247	Ich habe den Salat reklamiert und nach anfänglicher unverschämter Aussage des Bedienungspersonals bekam ich einen neuen Salat .	Bedienungspersonals	service	neutral	service neutral	no	0	0
254	Ein sehr schönes Lokal mit ansprechendem Ambiente .	Lokal	ambience	positive	ambience positive	yes	4	5
254	Ein sehr schönes Lokal mit ansprechendem Ambiente .	Lokal	ambience	negative	ambience negative	no	0	0
254	Ein sehr schönes Lokal mit ansprechendem Ambiente .	Lokal	ambience	neutral	ambience neutral	no	0	0
254	Ein sehr schönes Lokal mit ansprechendem Ambiente .	Ambiente	ambience	positive	ambience positive	yes	7	8
254	Ein sehr schönes Lokal mit ansprechendem Ambiente .	Ambiente	ambience	negative	ambience negative	no	0	0
254	Ein sehr schönes Lokal mit ansprechendem Ambiente .	Ambiente	ambience	neutral	ambience neutral	no	0	0
259	also nicht mal 2 Punkte , Bedienung war freundlich . . . . . aber seit 2 Tagen Magen - Darm Verstimmung . . . . teuer und schlecht	Bedienung	service	positive	service positive	yes	7	8
259	also nicht mal 2 Punkte , Bedienung war freundlich . . . . . aber seit 2 Tagen Magen - Darm Verstimmung . . . . teuer und schlecht	Bedienung	service	negative	service negative	no	0	0
259	also nicht mal 2 Punkte , Bedienung war freundlich . . . . . aber seit 2 Tagen Magen - Darm Verstimmung . . . . teuer und schlecht	Bedienung	service	neutral	service neutral	no	0	0
278	Ein sehr nettes Lokal im LOC von LOC .	Lokal	general-impression	positive	general-impression positive	yes	4	5
278	Ein sehr nettes Lokal im LOC von LOC .	Lokal	general-impression	negative	general-impression negative	no	0	0
278	Ein sehr nettes Lokal im LOC von LOC .	Lokal	general-impression	neutral	general-impression neutral	no	0	0
291	Dafür eine schmierige Sauce , die ungenießbar war und angeblich die fehlenden Zutaten ersetzen soll .	Sauce	food	positive	food positive	no	0	0
291	Dafür eine schmierige Sauce , die ungenießbar war und angeblich die fehlenden Zutaten ersetzen soll .	Sauce	food	negative	food negative	yes	4	5
291	Dafür eine schmierige Sauce , die ungenießbar war und angeblich die fehlenden Zutaten ersetzen soll .	Sauce	food	neutral	food neutral	no	0	0
296	Dieses Restaurant bietet eine köstliche Auswahl an klassischen Gerichten , von denen jedes vor Geschmack strotzt .	Gerichten	food	positive	food positive	yes	9	10
296	Dieses Restaurant bietet eine köstliche Auswahl an klassischen Gerichten , von denen jedes vor Geschmack strotzt .	Gerichten	food	negative	food negative	no	0	0
296	Dieses Restaurant bietet eine köstliche Auswahl an klassischen Gerichten , von denen jedes vor Geschmack strotzt .	Gerichten	food	neutral	food neutral	no	0	0
304	Brandy rundeten diesen einmaligen Abend ab .	Brandy	food	positive	food positive	yes	1	2
304	Brandy rundeten diesen einmaligen Abend ab .	Brandy	food	negative	food negative	no	0	0
304	Brandy rundeten diesen einmaligen Abend ab .	Brandy	food	neutral	food neutral	no	0	0
318	Die Tapas waren grandios , die Mitarbeiterinnen waren sehr aufmerksam . . wir kommen bald wieder	Tapas	food	positive	food positive	yes	2	3
318	Die Tapas waren grandios , die Mitarbeiterinnen waren sehr aufmerksam . . wir kommen bald wieder	Tapas	food	negative	food negative	no	0	0
318	Die Tapas waren grandios , die Mitarbeiterinnen waren sehr aufmerksam . . wir kommen bald wieder	Tapas	food	neutral	food neutral	no	0	0
318	Die Tapas waren grandios , die Mitarbeiterinnen waren sehr aufmerksam . . wir kommen bald wieder	Mitarbeiterinnen	service	positive	service positive	yes	7	8
318	Die Tapas waren grandios , die Mitarbeiterinnen waren sehr aufmerksam . . wir kommen bald wieder	Mitarbeiterinnen	service	negative	service negative	no	0	0
318	Die Tapas waren grandios , die Mitarbeiterinnen waren sehr aufmerksam . . wir kommen bald wieder	Mitarbeiterinnen	service	neutral	service neutral	no	0	0
324	Leider war der Hauptgang Rinderfilet so zäh und durchwachsen dass dies den guten Gesamteindruck nachhaltig beschädigt hat .	Rinderfilet	food	positive	food positive	no	0	0
324	Leider war der Hauptgang Rinderfilet so zäh und durchwachsen dass dies den guten Gesamteindruck nachhaltig beschädigt hat .	Rinderfilet	food	negative	food negative	yes	5	6
324	Leider war der Hauptgang Rinderfilet so zäh und durchwachsen dass dies den guten Gesamteindruck nachhaltig beschädigt hat .	Rinderfilet	food	neutral	food neutral	no	0	0
330	Toiletten über Treppe oder Aufzug erreichbar und sauber .	Toiletten	ambience	positive	ambience positive	yes	1	2
330	Toiletten über Treppe oder Aufzug erreichbar und sauber .	Toiletten	ambience	negative	ambience negative	no	0	0
330	Toiletten über Treppe oder Aufzug erreichbar und sauber .	Toiletten	ambience	neutral	ambience neutral	no	0	0
332	Heute war ich mit meiner Familie hier und wir hatten ein super Essenserlebnis .	Essenserlebnis	food	positive	food positive	yes	13	14
332	Heute war ich mit meiner Familie hier und wir hatten ein super Essenserlebnis .	Essenserlebnis	food	negative	food negative	no	0	0
332	Heute war ich mit meiner Familie hier und wir hatten ein super Essenserlebnis .	Essenserlebnis	food	neutral	food neutral	no	0	0
336	Besonders hervorzuheben , war der Kellner Jacques .	Jacques	service	positive	service positive	yes	7	8
336	Besonders hervorzuheben , war der Kellner Jacques .	Jacques	service	negative	service negative	no	0	0
336	Besonders hervorzuheben , war der Kellner Jacques .	Jacques	service	neutral	service neutral	no	0	0
339	Das Essen ist solide mit einem ordentlichen Preis - Leistungsverhältnis .	Essen	food	positive	food positive	yes	2	3
339	Das Essen ist solide mit einem ordentlichen Preis - Leistungsverhältnis .	Essen	food	negative	food negative	no	0	0
339	Das Essen ist solide mit einem ordentlichen Preis - Leistungsverhältnis .	Essen	food	neutral	food neutral	no	0	0
339	Das Essen ist solide mit einem ordentlichen Preis - Leistungsverhältnis .	Preis - Leistungsverhältnis	price	positive	price positive	yes	8	11
339	Das Essen ist solide mit einem ordentlichen Preis - Leistungsverhältnis .	Preis - Leistungsverhältnis	price	negative	price negative	no	0	0
339	Das Essen ist solide mit einem ordentlichen Preis - Leistungsverhältnis .	Preis - Leistungsverhältnis	price	neutral	price neutral	no	0	0
355	Der Kellner war bemüht Scherze zu machen und freundlich zu sein , aber alles in einem war es kein schönes Abendessen .	Kellner	service	positive	service positive	yes	2	3
355	Der Kellner war bemüht Scherze zu machen und freundlich zu sein , aber alles in einem war es kein schönes Abendessen .	Kellner	service	negative	service negative	no	0	0
355	Der Kellner war bemüht Scherze zu machen und freundlich zu sein , aber alles in einem war es kein schönes Abendessen .	Kellner	service	neutral	service neutral	no	0	0
355	Der Kellner war bemüht Scherze zu machen und freundlich zu sein , aber alles in einem war es kein schönes Abendessen .	Abendessen	food	positive	food positive	yes	21	22
355	Der Kellner war bemüht Scherze zu machen und freundlich zu sein , aber alles in einem war es kein schönes Abendessen .	Abendessen	food	negative	food negative	no	0	0
355	Der Kellner war bemüht Scherze zu machen und freundlich zu sein , aber alles in einem war es kein schönes Abendessen .	Abendessen	food	neutral	food neutral	no	0	0
359	Ich kann das LOC nur empfehlen , wenn Sie die beste Bratwurst in der LOC genießen möchten !	Bratwurst	food	positive	food positive	yes	12	13
359	Ich kann das LOC nur empfehlen , wenn Sie die beste Bratwurst in der LOC genießen möchten !	Bratwurst	food	negative	food negative	no	0	0
359	Ich kann das LOC nur empfehlen , wenn Sie die beste Bratwurst in der LOC genießen möchten !	Bratwurst	food	neutral	food neutral	no	0	0
379	Sehr gute Scampi , aber eben nur die .	Scampi	food	positive	food positive	yes	3	4
379	Sehr gute Scampi , aber eben nur die .	Scampi	food	negative	food negative	no	0	0
379	Sehr gute Scampi , aber eben nur die .	Scampi	food	neutral	food neutral	no	0	0
381	Allerdings waren die Bedienungen sehr aufmerksam .	Bedienungen	service	positive	service positive	yes	4	5
381	Allerdings waren die Bedienungen sehr aufmerksam .	Bedienungen	service	negative	service negative	no	0	0
381	Allerdings waren die Bedienungen sehr aufmerksam .	Bedienungen	service	neutral	service neutral	no	0	0
392	Besonders das Lachsfilet war sehr lecker .	Lachsfilet	food	positive	food positive	yes	3	4
392	Besonders das Lachsfilet war sehr lecker .	Lachsfilet	food	negative	food negative	no	0	0
392	Besonders das Lachsfilet war sehr lecker .	Lachsfilet	food	neutral	food neutral	no	0	0
419	Insgesamt war es sehr laut in dem Lokal .	Lokal	ambience	positive	ambience positive	no	0	0
419	Insgesamt war es sehr laut in dem Lokal .	Lokal	ambience	negative	ambience negative	yes	8	9
419	Insgesamt war es sehr laut in dem Lokal .	Lokal	ambience	neutral	ambience neutral	no	0	0
424	Das Bier von Über Quell war auch sehr angenehm im Geschmak .	Bier von Über Quell	food	positive	food positive	yes	2	6
424	Das Bier von Über Quell war auch sehr angenehm im Geschmak .	Bier von Über Quell	food	negative	food negative	no	0	0
424	Das Bier von Über Quell war auch sehr angenehm im Geschmak .	Bier von Über Quell	food	neutral	food neutral	no	0	0
435	Aber : bleibt weg von den Bratkartoffeln , die sind wabbelig und fad , null Kartoffelgeschmack , und trotz Versicherung der sehr netten und bemühten Bedienung sind wir sicher , daß es LOC ist .	Bratkartoffeln	food	positive	food positive	no	0	0
435	Aber : bleibt weg von den Bratkartoffeln , die sind wabbelig und fad , null Kartoffelgeschmack , und trotz Versicherung der sehr netten und bemühten Bedienung sind wir sicher , daß es LOC ist .	Bratkartoffeln	food	negative	food negative	yes	7	8
435	Aber : bleibt weg von den Bratkartoffeln , die sind wabbelig und fad , null Kartoffelgeschmack , und trotz Versicherung der sehr netten und bemühten Bedienung sind wir sicher , daß es LOC ist .	Bratkartoffeln	food	neutral	food neutral	no	0	0
435	Aber : bleibt weg von den Bratkartoffeln , die sind wabbelig und fad , null Kartoffelgeschmack , und trotz Versicherung der sehr netten und bemühten Bedienung sind wir sicher , daß es LOC ist .	Bedienung	service	positive	service positive	yes	26	27
435	Aber : bleibt weg von den Bratkartoffeln , die sind wabbelig und fad , null Kartoffelgeschmack , und trotz Versicherung der sehr netten und bemühten Bedienung sind wir sicher , daß es LOC ist .	Bedienung	service	negative	service negative	no	0	0
435	Aber : bleibt weg von den Bratkartoffeln , die sind wabbelig und fad , null Kartoffelgeschmack , und trotz Versicherung der sehr netten und bemühten Bedienung sind wir sicher , daß es LOC ist .	Bedienung	service	neutral	service neutral	no	0	0
479	Die Räumlichkeit ist sehr schön .	Räumlichkeit	ambience	positive	ambience positive	yes	2	3
479	Die Räumlichkeit ist sehr schön .	Räumlichkeit	ambience	negative	ambience negative	no	0	0
479	Die Räumlichkeit ist sehr schön .	Räumlichkeit	ambience	neutral	ambience neutral	no	0	0
504	Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall .	Essen	food	positive	food positive	no	0	0
504	Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall .	Essen	food	negative	food negative	yes	2	3
504	Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall .	Essen	food	neutral	food neutral	no	0	0
504	Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall .	Kaiserschmarrn	food	positive	food positive	no	0	0
504	Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall .	Kaiserschmarrn	food	negative	food negative	yes	6	7
504	Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall .	Kaiserschmarrn	food	neutral	food neutral	no	0	0
504	Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall .	Haxe	food	positive	food positive	no	0	0
504	Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall .	Haxe	food	negative	food negative	yes	4	5
504	Das Essen - Haxe wir Kaiserschmarrn - war ein kompletter Reinfall .	Haxe	food	neutral	food neutral	no	0	0
505	RESTAURANTNAME Teller Schnitzel trocken , Salat welk .	Salat	food	positive	food positive	no	0	0
505	RESTAURANTNAME Teller Schnitzel trocken , Salat welk .	Salat	food	negative	food negative	yes	6	7
505	RESTAURANTNAME Teller Schnitzel trocken , Salat welk .	Salat	food	neutral	food neutral	no	0	0
505	RESTAURANTNAME Teller Schnitzel trocken , Salat welk .	RESTAURANTNAME Teller Schnitzel	food	positive	food positive	no	0	0
505	RESTAURANTNAME Teller Schnitzel trocken , Salat welk .	RESTAURANTNAME Teller Schnitzel	food	negative	food negative	yes	1	4
505	RESTAURANTNAME Teller Schnitzel trocken , Salat welk .	RESTAURANTNAME Teller Schnitzel	food	neutral	food neutral	no	0	0
518	Das Personal ist sehr sehr nett und zuvorkommend .	Personal	service	positive	service positive	yes	2	3
518	Das Personal ist sehr sehr nett und zuvorkommend .	Personal	service	negative	service negative	no	0	0
518	Das Personal ist sehr sehr nett und zuvorkommend .	Personal	service	neutral	service neutral	no	0	0
521	Das Essen schmeckt sehr gut und die Bedienung ist sehr hilfsbereit .	Essen	food	positive	food positive	yes	2	3
521	Das Essen schmeckt sehr gut und die Bedienung ist sehr hilfsbereit .	Essen	food	negative	food negative	no	0	0
521	Das Essen schmeckt sehr gut und die Bedienung ist sehr hilfsbereit .	Essen	food	neutral	food neutral	no	0	0
521	Das Essen schmeckt sehr gut und die Bedienung ist sehr hilfsbereit .	Bedienung	service	positive	service positive	yes	8	9
521	Das Essen schmeckt sehr gut und die Bedienung ist sehr hilfsbereit .	Bedienung	service	negative	service negative	no	0	0
521	Das Essen schmeckt sehr gut und die Bedienung ist sehr hilfsbereit .	Bedienung	service	neutral	service neutral	no	0	0
523	Service viel schlechter geworden .	Service	service	positive	service positive	no	0	0
523	Service viel schlechter geworden .	Service	service	negative	service negative	yes	1	2
523	Service viel schlechter geworden .	Service	service	neutral	service neutral	no	0	0
528	Sehr nette Bedienung , leckeres und optisch gut präsentierte Speisen .	Bedienung	service	positive	service positive	yes	3	4
528	Sehr nette Bedienung , leckeres und optisch gut präsentierte Speisen .	Bedienung	service	negative	service negative	no	0	0
528	Sehr nette Bedienung , leckeres und optisch gut präsentierte Speisen .	Bedienung	service	neutral	service neutral	no	0	0
528	Sehr nette Bedienung , leckeres und optisch gut präsentierte Speisen .	Speisen	food	positive	food positive	yes	10	11
528	Sehr nette Bedienung , leckeres und optisch gut präsentierte Speisen .	Speisen	food	negative	food negative	no	0	0
528	Sehr nette Bedienung , leckeres und optisch gut präsentierte Speisen .	Speisen	food	neutral	food neutral	no	0	0
536	Kompliment an das Team in der Küche .	Team in der Küche	service	positive	service positive	yes	4	8
536	Kompliment an das Team in der Küche .	Team in der Küche	service	negative	service negative	no	0	0
536	Kompliment an das Team in der Küche .	Team in der Küche	service	neutral	service neutral	no	0	0
539	Sehr unfreundlich inkl des Chefs .	Chefs	service	positive	service positive	no	0	0
539	Sehr unfreundlich inkl des Chefs .	Chefs	service	negative	service negative	yes	5	6
539	Sehr unfreundlich inkl des Chefs .	Chefs	service	neutral	service neutral	no	0	0
553	Manche neue Deko - Idee oder Kombinationen müssten gar nicht sein , wie ich finde .	Deko	ambience	positive	ambience positive	no	0	0
553	Manche neue Deko - Idee oder Kombinationen müssten gar nicht sein , wie ich finde .	Deko	ambience	negative	ambience negative	yes	3	4
553	Manche neue Deko - Idee oder Kombinationen müssten gar nicht sein , wie ich finde .	Deko	ambience	neutral	ambience neutral	no	0	0
560	Hausgemachte Pommes sehr gut .	Pommes	food	positive	food positive	yes	2	3
560	Hausgemachte Pommes sehr gut .	Pommes	food	negative	food negative	no	0	0
560	Hausgemachte Pommes sehr gut .	Pommes	food	neutral	food neutral	no	0	0
566	Das Essen war wirklich mega lecker und abwechslungsreich .	Essen	food	positive	food positive	yes	2	3
566	Das Essen war wirklich mega lecker und abwechslungsreich .	Essen	food	negative	food negative	no	0	0
566	Das Essen war wirklich mega lecker und abwechslungsreich .	Essen	food	neutral	food neutral	no	0	0
572	Bier kam schnell , war frisch , kalt und gut .	Bier	food	positive	food positive	yes	1	2
572	Bier kam schnell , war frisch , kalt und gut .	Bier	food	negative	food negative	no	0	0
572	Bier kam schnell , war frisch , kalt und gut .	Bier	food	neutral	food neutral	no	0	0
574	, Menükarten gegen Aufpreis Personalmangel !	Personalmangel	service	positive	service positive	no	0	0
574	, Menükarten gegen Aufpreis Personalmangel !	Personalmangel	service	negative	service negative	yes	5	6
574	, Menükarten gegen Aufpreis Personalmangel !	Personalmangel	service	neutral	service neutral	no	0	0
581	Die Bedingung anfangs sehr freundlich .	Bedingung	service	positive	service positive	yes	2	3
581	Die Bedingung anfangs sehr freundlich .	Bedingung	service	negative	service negative	no	0	0
581	Die Bedingung anfangs sehr freundlich .	Bedingung	service	neutral	service neutral	no	0	0
