sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
303	Als wir bezahleenn wollten , war sie auch wieder nicht auffindbar , dann bekamen wir endlich die Rechnung und sie war wieder weg , bis wir dann endlich bezahlen konnten .	NULL	service	positive	service positive	no	0	0
303	Als wir bezahleenn wollten , war sie auch wieder nicht auffindbar , dann bekamen wir endlich die Rechnung und sie war wieder weg , bis wir dann endlich bezahlen konnten .	NULL	service	negative	service negative	yes	0	0
303	Als wir bezahleenn wollten , war sie auch wieder nicht auffindbar , dann bekamen wir endlich die Rechnung und sie war wieder weg , bis wir dann endlich bezahlen konnten .	NULL	service	neutral	service neutral	no	0	0
335	Der Lachs war gut , auf den Punkt gegrillt , daran gab es nicht auszusetzen !	Lachs	food	positive	food positive	yes	2	3
335	Der Lachs war gut , auf den Punkt gegrillt , daran gab es nicht auszusetzen !	Lachs	food	negative	food negative	no	0	0
335	Der Lachs war gut , auf den Punkt gegrillt , daran gab es nicht auszusetzen !	Lachs	food	neutral	food neutral	no	0	0
400	Wir fühlten uns sehr gestört und unwohl .	NULL	ambience	positive	ambience positive	no	0	0
400	Wir fühlten uns sehr gestört und unwohl .	NULL	ambience	negative	ambience negative	yes	0	0
400	Wir fühlten uns sehr gestört und unwohl .	NULL	ambience	neutral	ambience neutral	no	0	0
416	Ein sehr gemütliches italienisches Restaurant mit Flair und fleißigem Personal .	Restaurant	ambience	positive	ambience positive	yes	5	6
416	Ein sehr gemütliches italienisches Restaurant mit Flair und fleißigem Personal .	Restaurant	ambience	negative	ambience negative	no	0	0
416	Ein sehr gemütliches italienisches Restaurant mit Flair und fleißigem Personal .	Restaurant	ambience	neutral	ambience neutral	no	0	0
416	Ein sehr gemütliches italienisches Restaurant mit Flair und fleißigem Personal .	Personal	service	positive	service positive	yes	10	11
416	Ein sehr gemütliches italienisches Restaurant mit Flair und fleißigem Personal .	Personal	service	negative	service negative	no	0	0
416	Ein sehr gemütliches italienisches Restaurant mit Flair und fleißigem Personal .	Personal	service	neutral	service neutral	no	0	0
445	Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt .	NULL	price	positive	price positive	no	0	0
445	Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt .	NULL	price	negative	price negative	yes	0	0
445	Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt .	NULL	price	neutral	price neutral	no	0	0
445	Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt .	NULL	food	positive	food positive	no	0	0
445	Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt .	NULL	food	negative	food negative	yes	0	0
445	Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt .	NULL	food	neutral	food neutral	no	0	0
490	Allerdings mussten wir noch weitere 30 Minuten bis zur Lieferung warten .	Lieferung	service	positive	service positive	no	0	0
490	Allerdings mussten wir noch weitere 30 Minuten bis zur Lieferung warten .	Lieferung	service	negative	service negative	yes	10	11
490	Allerdings mussten wir noch weitere 30 Minuten bis zur Lieferung warten .	Lieferung	service	neutral	service neutral	no	0	0
512	Niemand war zuständig .	NULL	service	positive	service positive	no	0	0
512	Niemand war zuständig .	NULL	service	negative	service negative	yes	0	0
512	Niemand war zuständig .	NULL	service	neutral	service neutral	no	0	0
568	Schade .	NULL	general-impression	positive	general-impression positive	no	0	0
568	Schade .	NULL	general-impression	negative	general-impression negative	yes	0	0
568	Schade .	NULL	general-impression	neutral	general-impression neutral	no	0	0
576	LOC , tolles Essen , und nette Bedienung .	Essen	food	positive	food positive	yes	4	5
576	LOC , tolles Essen , und nette Bedienung .	Essen	food	negative	food negative	no	0	0
576	LOC , tolles Essen , und nette Bedienung .	Essen	food	neutral	food neutral	no	0	0
576	LOC , tolles Essen , und nette Bedienung .	Bedienung	service	positive	service positive	yes	8	9
576	LOC , tolles Essen , und nette Bedienung .	Bedienung	service	negative	service negative	no	0	0
576	LOC , tolles Essen , und nette Bedienung .	Bedienung	service	neutral	service neutral	no	0	0
578	Leider hat die Qualität massiv nachgelassen und der Preis 7 , 10 hat sich fast verdoppelt , die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße , das geht gar nicht .	Preis	food	positive	food positive	no	0	0
578	Leider hat die Qualität massiv nachgelassen und der Preis 7 , 10 hat sich fast verdoppelt , die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße , das geht gar nicht .	Preis	food	negative	food negative	yes	9	10
578	Leider hat die Qualität massiv nachgelassen und der Preis 7 , 10 hat sich fast verdoppelt , die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße , das geht gar nicht .	Preis	food	neutral	food neutral	no	0	0
578	Leider hat die Qualität massiv nachgelassen und der Preis 7 , 10 hat sich fast verdoppelt , die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße , das geht gar nicht .	NULL	general-impression	positive	general-impression positive	no	0	0
578	Leider hat die Qualität massiv nachgelassen und der Preis 7 , 10 hat sich fast verdoppelt , die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße , das geht gar nicht .	NULL	general-impression	negative	general-impression negative	yes	0	0
578	Leider hat die Qualität massiv nachgelassen und der Preis 7 , 10 hat sich fast verdoppelt , die haben wohl den Knall nicht gehört und denn rennen einen die Ratten am Stand fast über die Füße , das geht gar nicht .	NULL	general-impression	neutral	general-impression neutral	no	0	0
602	Ich bin sehr enttäuscht und komme nicht wieder .	NULL	general-impression	positive	general-impression positive	no	0	0
602	Ich bin sehr enttäuscht und komme nicht wieder .	NULL	general-impression	negative	general-impression negative	yes	0	0
602	Ich bin sehr enttäuscht und komme nicht wieder .	NULL	general-impression	neutral	general-impression neutral	no	0	0
612	Hatte ein sehniges Teil was nicht zu kauen war die anderen Gerichte waren akzeptabel aber nichts besonderes	Gerichte	food	positive	food positive	no	0	0
612	Hatte ein sehniges Teil was nicht zu kauen war die anderen Gerichte waren akzeptabel aber nichts besonderes	Gerichte	food	negative	food negative	no	0	0
612	Hatte ein sehniges Teil was nicht zu kauen war die anderen Gerichte waren akzeptabel aber nichts besonderes	Gerichte	food	neutral	food neutral	yes	12	13
612	Hatte ein sehniges Teil was nicht zu kauen war die anderen Gerichte waren akzeptabel aber nichts besonderes	NULL	food	positive	food positive	no	0	0
612	Hatte ein sehniges Teil was nicht zu kauen war die anderen Gerichte waren akzeptabel aber nichts besonderes	NULL	food	negative	food negative	yes	0	0
612	Hatte ein sehniges Teil was nicht zu kauen war die anderen Gerichte waren akzeptabel aber nichts besonderes	NULL	food	neutral	food neutral	no	0	0
621	Ambiente toll , Essen überpreist und das man der Stiefmutter gratuliert ohne was zu hinterfragen ist schon sehr schmerzhaft . . brauch ich nicht nochmal .	Ambiente	ambience	positive	ambience positive	yes	1	2
621	Ambiente toll , Essen überpreist und das man der Stiefmutter gratuliert ohne was zu hinterfragen ist schon sehr schmerzhaft . . brauch ich nicht nochmal .	Ambiente	ambience	negative	ambience negative	no	0	0
621	Ambiente toll , Essen überpreist und das man der Stiefmutter gratuliert ohne was zu hinterfragen ist schon sehr schmerzhaft . . brauch ich nicht nochmal .	Ambiente	ambience	neutral	ambience neutral	no	0	0
621	Ambiente toll , Essen überpreist und das man der Stiefmutter gratuliert ohne was zu hinterfragen ist schon sehr schmerzhaft . . brauch ich nicht nochmal .	Essen	price	positive	price positive	no	0	0
621	Ambiente toll , Essen überpreist und das man der Stiefmutter gratuliert ohne was zu hinterfragen ist schon sehr schmerzhaft . . brauch ich nicht nochmal .	Essen	price	negative	price negative	yes	4	5
621	Ambiente toll , Essen überpreist und das man der Stiefmutter gratuliert ohne was zu hinterfragen ist schon sehr schmerzhaft . . brauch ich nicht nochmal .	Essen	price	neutral	price neutral	no	0	0
654	Ein rundum leckerer Abend .	NULL	food	positive	food positive	yes	0	0
654	Ein rundum leckerer Abend .	NULL	food	negative	food negative	no	0	0
654	Ein rundum leckerer Abend .	NULL	food	neutral	food neutral	no	0	0
667	Kommen immer gerne wieder nur zu empfehlen :	NULL	general-impression	positive	general-impression positive	yes	0	0
667	Kommen immer gerne wieder nur zu empfehlen :	NULL	general-impression	negative	general-impression negative	no	0	0
667	Kommen immer gerne wieder nur zu empfehlen :	NULL	general-impression	neutral	general-impression neutral	no	0	0
673	Der Service ist sehr zuvorkommend und überaus freundlich .	Service	service	positive	service positive	yes	2	3
673	Der Service ist sehr zuvorkommend und überaus freundlich .	Service	service	negative	service negative	no	0	0
673	Der Service ist sehr zuvorkommend und überaus freundlich .	Service	service	neutral	service neutral	no	0	0
684	Muss nicht sein , kann aber .	NULL	general-impression	positive	general-impression positive	no	0	0
684	Muss nicht sein , kann aber .	NULL	general-impression	negative	general-impression negative	no	0	0
684	Muss nicht sein , kann aber .	NULL	general-impression	neutral	general-impression neutral	yes	0	0
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Atmosphäre	ambience	positive	ambience positive	yes	3	4
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Atmosphäre	ambience	negative	ambience negative	no	0	0
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Atmosphäre	ambience	neutral	ambience neutral	no	0	0
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Hauswein	food	positive	food positive	yes	6	7
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Hauswein	food	negative	food negative	no	0	0
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Hauswein	food	neutral	food neutral	no	0	0
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Personal	service	positive	service positive	yes	9	10
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Personal	service	negative	service negative	no	0	0
699	Sehr schöne Atmosphäre , guter Hauswein , freundliches Personal , haben nur was getrunken , daher kann ich Essen nicht beurteilen .	Personal	service	neutral	service neutral	no	0	0
724	Die Kellner sind arrogant und respektlos !	Kellner	service	positive	service positive	no	0	0
724	Die Kellner sind arrogant und respektlos !	Kellner	service	negative	service negative	yes	2	3
724	Die Kellner sind arrogant und respektlos !	Kellner	service	neutral	service neutral	no	0	0
727	Essen war mittelmäßig , Preise Düsseldorfer Niveau	Essen	food	positive	food positive	no	0	0
727	Essen war mittelmäßig , Preise Düsseldorfer Niveau	Essen	food	negative	food negative	no	0	0
727	Essen war mittelmäßig , Preise Düsseldorfer Niveau	Essen	food	neutral	food neutral	yes	1	2
727	Essen war mittelmäßig , Preise Düsseldorfer Niveau	Preise	price	positive	price positive	no	0	0
727	Essen war mittelmäßig , Preise Düsseldorfer Niveau	Preise	price	negative	price negative	no	0	0
727	Essen war mittelmäßig , Preise Düsseldorfer Niveau	Preise	price	neutral	price neutral	yes	5	6
738	Nie wieder .	NULL	general-impression	positive	general-impression positive	no	0	0
738	Nie wieder .	NULL	general-impression	negative	general-impression negative	yes	0	0
738	Nie wieder .	NULL	general-impression	neutral	general-impression neutral	no	0	0
784	Kompliment an das Team in der Küche .	Team in der Küche	service	positive	service positive	yes	4	8
784	Kompliment an das Team in der Küche .	Team in der Küche	service	negative	service negative	no	0	0
784	Kompliment an das Team in der Küche .	Team in der Küche	service	neutral	service neutral	no	0	0
793	Sehr aufmerksame Mitarbeiter und das Essen wirklich in sehr guter Qualität .	Mitarbeiter	service	positive	service positive	yes	3	4
793	Sehr aufmerksame Mitarbeiter und das Essen wirklich in sehr guter Qualität .	Mitarbeiter	service	negative	service negative	no	0	0
793	Sehr aufmerksame Mitarbeiter und das Essen wirklich in sehr guter Qualität .	Mitarbeiter	service	neutral	service neutral	no	0	0
793	Sehr aufmerksame Mitarbeiter und das Essen wirklich in sehr guter Qualität .	Essen	food	positive	food positive	yes	6	7
793	Sehr aufmerksame Mitarbeiter und das Essen wirklich in sehr guter Qualität .	Essen	food	negative	food negative	no	0	0
793	Sehr aufmerksame Mitarbeiter und das Essen wirklich in sehr guter Qualität .	Essen	food	neutral	food neutral	no	0	0
823	Eingekehrt , Sauerbraten bestellt , extrem humorvoller Köbes , Spaß gehabt , geschmackvolle und große Portionen bekommen .	Köbes	service	positive	service positive	yes	8	9
823	Eingekehrt , Sauerbraten bestellt , extrem humorvoller Köbes , Spaß gehabt , geschmackvolle und große Portionen bekommen .	Köbes	service	negative	service negative	no	0	0
823	Eingekehrt , Sauerbraten bestellt , extrem humorvoller Köbes , Spaß gehabt , geschmackvolle und große Portionen bekommen .	Köbes	service	neutral	service neutral	no	0	0
823	Eingekehrt , Sauerbraten bestellt , extrem humorvoller Köbes , Spaß gehabt , geschmackvolle und große Portionen bekommen .	Portionen	food	positive	food positive	yes	16	17
823	Eingekehrt , Sauerbraten bestellt , extrem humorvoller Köbes , Spaß gehabt , geschmackvolle und große Portionen bekommen .	Portionen	food	negative	food negative	no	0	0
823	Eingekehrt , Sauerbraten bestellt , extrem humorvoller Köbes , Spaß gehabt , geschmackvolle und große Portionen bekommen .	Portionen	food	neutral	food neutral	no	0	0
859	Essen war wie immer top , jedoch bei den LOC habe ich den Ziegenkäsegeschmack des Ziegenkäses vermisst .	Essen	food	positive	food positive	yes	1	2
859	Essen war wie immer top , jedoch bei den LOC habe ich den Ziegenkäsegeschmack des Ziegenkäses vermisst .	Essen	food	negative	food negative	no	0	0
859	Essen war wie immer top , jedoch bei den LOC habe ich den Ziegenkäsegeschmack des Ziegenkäses vermisst .	Essen	food	neutral	food neutral	no	0	0
859	Essen war wie immer top , jedoch bei den LOC habe ich den Ziegenkäsegeschmack des Ziegenkäses vermisst .	LOC	food	positive	food positive	no	0	0
859	Essen war wie immer top , jedoch bei den LOC habe ich den Ziegenkäsegeschmack des Ziegenkäses vermisst .	LOC	food	negative	food negative	yes	10	11
859	Essen war wie immer top , jedoch bei den LOC habe ich den Ziegenkäsegeschmack des Ziegenkäses vermisst .	LOC	food	neutral	food neutral	no	0	0
925	Super leckeres Essen mit einer spannenden Auswahl an Gerichten .	Essen	food	positive	food positive	yes	3	4
925	Super leckeres Essen mit einer spannenden Auswahl an Gerichten .	Essen	food	negative	food negative	no	0	0
925	Super leckeres Essen mit einer spannenden Auswahl an Gerichten .	Essen	food	neutral	food neutral	no	0	0
925	Super leckeres Essen mit einer spannenden Auswahl an Gerichten .	Gerichten	food	positive	food positive	yes	9	10
925	Super leckeres Essen mit einer spannenden Auswahl an Gerichten .	Gerichten	food	negative	food negative	no	0	0
925	Super leckeres Essen mit einer spannenden Auswahl an Gerichten .	Gerichten	food	neutral	food neutral	no	0	0
933	Die Toiletten waren sehr sauber .	Toiletten	ambience	positive	ambience positive	yes	2	3
933	Die Toiletten waren sehr sauber .	Toiletten	ambience	negative	ambience negative	no	0	0
933	Die Toiletten waren sehr sauber .	Toiletten	ambience	neutral	ambience neutral	no	0	0
963	Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren .	NULL	general-impression	positive	general-impression positive	yes	0	0
963	Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren .	NULL	general-impression	negative	general-impression negative	no	0	0
963	Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren .	NULL	general-impression	neutral	general-impression neutral	no	0	0
988	Und heute - September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung - die Bratwürste sind um 2 - 3 cm kürzer geworden und Kartoffelsalat - wie Wassersuppe auch geschmacklos .	Bratwürste	food	positive	food positive	no	0	0
988	Und heute - September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung - die Bratwürste sind um 2 - 3 cm kürzer geworden und Kartoffelsalat - wie Wassersuppe auch geschmacklos .	Bratwürste	food	negative	food negative	yes	17	18
988	Und heute - September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung - die Bratwürste sind um 2 - 3 cm kürzer geworden und Kartoffelsalat - wie Wassersuppe auch geschmacklos .	Bratwürste	food	neutral	food neutral	no	0	0
988	Und heute - September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung - die Bratwürste sind um 2 - 3 cm kürzer geworden und Kartoffelsalat - wie Wassersuppe auch geschmacklos .	Kartoffelsalat	food	positive	food positive	no	0	0
988	Und heute - September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung - die Bratwürste sind um 2 - 3 cm kürzer geworden und Kartoffelsalat - wie Wassersuppe auch geschmacklos .	Kartoffelsalat	food	negative	food negative	yes	27	28
988	Und heute - September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung - die Bratwürste sind um 2 - 3 cm kürzer geworden und Kartoffelsalat - wie Wassersuppe auch geschmacklos .	Kartoffelsalat	food	neutral	food neutral	no	0	0
988	Und heute - September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung - die Bratwürste sind um 2 - 3 cm kürzer geworden und Kartoffelsalat - wie Wassersuppe auch geschmacklos .	Wassersuppe	food	positive	food positive	no	0	0
988	Und heute - September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung - die Bratwürste sind um 2 - 3 cm kürzer geworden und Kartoffelsalat - wie Wassersuppe auch geschmacklos .	Wassersuppe	food	negative	food negative	yes	30	31
988	Und heute - September 2023 haben wir auch gleiches bestellt , ist volle Enttäuschung - die Bratwürste sind um 2 - 3 cm kürzer geworden und Kartoffelsalat - wie Wassersuppe auch geschmacklos .	Wassersuppe	food	neutral	food neutral	no	0	0
1008	Zudem war alles sehr überteuert , da hätten wir wenigstens etwas mehr Entgegenkommen erwartet .	NULL	price	positive	price positive	no	0	0
1008	Zudem war alles sehr überteuert , da hätten wir wenigstens etwas mehr Entgegenkommen erwartet .	NULL	price	negative	price negative	yes	0	0
1008	Zudem war alles sehr überteuert , da hätten wir wenigstens etwas mehr Entgegenkommen erwartet .	NULL	price	neutral	price neutral	no	0	0
1008	Zudem war alles sehr überteuert , da hätten wir wenigstens etwas mehr Entgegenkommen erwartet .	NULL	service	positive	service positive	no	0	0
1008	Zudem war alles sehr überteuert , da hätten wir wenigstens etwas mehr Entgegenkommen erwartet .	NULL	service	negative	service negative	yes	0	0
1008	Zudem war alles sehr überteuert , da hätten wir wenigstens etwas mehr Entgegenkommen erwartet .	NULL	service	neutral	service neutral	no	0	0
1013	ein wirklich tolles Restaurant .	Restaurant	general-impression	positive	general-impression positive	yes	4	5
1013	ein wirklich tolles Restaurant .	Restaurant	general-impression	negative	general-impression negative	no	0	0
1013	ein wirklich tolles Restaurant .	Restaurant	general-impression	neutral	general-impression neutral	no	0	0
1024	Die Desserts waren mir nicht möglich zu essen , sahen dafür umso besser aus - bei diesen hätte ich sehr gerne zugeschlagen !	Desserts	food	positive	food positive	yes	2	3
1024	Die Desserts waren mir nicht möglich zu essen , sahen dafür umso besser aus - bei diesen hätte ich sehr gerne zugeschlagen !	Desserts	food	negative	food negative	no	0	0
1024	Die Desserts waren mir nicht möglich zu essen , sahen dafür umso besser aus - bei diesen hätte ich sehr gerne zugeschlagen !	Desserts	food	neutral	food neutral	no	0	0
1028	Macht weiter so .	NULL	general-impression	positive	general-impression positive	yes	0	0
1028	Macht weiter so .	NULL	general-impression	negative	general-impression negative	no	0	0
1028	Macht weiter so .	NULL	general-impression	neutral	general-impression neutral	no	0	0
1030	Alles in allem : absolute Empfehlung , gerne wieder .	NULL	general-impression	positive	general-impression positive	yes	0	0
1030	Alles in allem : absolute Empfehlung , gerne wieder .	NULL	general-impression	negative	general-impression negative	no	0	0
1030	Alles in allem : absolute Empfehlung , gerne wieder .	NULL	general-impression	neutral	general-impression neutral	no	0	0
1033	Zubereitung auf den Punkt und ansprechend serviert .	NULL	food	positive	food positive	yes	0	0
1033	Zubereitung auf den Punkt und ansprechend serviert .	NULL	food	negative	food negative	no	0	0
1033	Zubereitung auf den Punkt und ansprechend serviert .	NULL	food	neutral	food neutral	no	0	0
1056	Ach ne , Pampe war das seltsame Sauerkraut .	Sauerkraut	food	positive	food positive	no	0	0
1056	Ach ne , Pampe war das seltsame Sauerkraut .	Sauerkraut	food	negative	food negative	yes	8	9
1056	Ach ne , Pampe war das seltsame Sauerkraut .	Sauerkraut	food	neutral	food neutral	no	0	0
1057	LOC Bedienung , lange Wartezeit am Tisch .	Wartezeit	service	positive	service positive	no	0	0
1057	LOC Bedienung , lange Wartezeit am Tisch .	Wartezeit	service	negative	service negative	yes	5	6
1057	LOC Bedienung , lange Wartezeit am Tisch .	Wartezeit	service	neutral	service neutral	no	0	0
1059	Es gab einen Gruß aus der Küche vorweg und dann ein zartes Steak zum Fairen Preis .	Steak	food	positive	food positive	yes	13	14
1059	Es gab einen Gruß aus der Küche vorweg und dann ein zartes Steak zum Fairen Preis .	Steak	food	negative	food negative	no	0	0
1059	Es gab einen Gruß aus der Küche vorweg und dann ein zartes Steak zum Fairen Preis .	Steak	food	neutral	food neutral	no	0	0
